Date,Open,High,Low,Close,Adj Close,Volume
2019-05-03,2185.000000,2186.050049,2125.000000,2132.000000,1980.563843,3780886
2019-05-06,2110.000000,2165.000000,2108.500000,2157.850098,2004.577637,2891422
2019-05-07,2160.050049,2184.350098,2138.800049,2151.949951,1999.096436,2201698
2019-05-08,2151.000000,2168.000000,2130.399902,2152.850098,1999.932739,1824895
2019-05-09,2145.000000,2184.100098,2136.100098,2172.550049,2018.233521,2264162
2019-05-10,2175.000000,2192.000000,2125.850098,2135.800049,1984.094116,2039633
2019-05-13,2133.000000,2167.000000,2121.649902,2128.750000,1977.544434,1701744
2019-05-14,2135.000000,2159.800049,2072.350098,2092.350098,1943.730103,2456110
2019-05-15,2097.000000,2124.000000,2084.500000,2095.399902,1946.563110,2346876
2019-05-16,2096.000000,2124.000000,2077.050049,2108.750000,1958.964966,1946529
2019-05-17,2112.600098,2135.000000,2090.000000,2095.449951,1946.609619,1947908
2019-05-20,2125.000000,2151.399902,2050.000000,2143.949951,1991.664795,2625116
2019-05-21,2148.050049,2148.699951,2102.550049,2109.750000,1959.894287,1863157
2019-05-22,2110.000000,2121.949951,2075.000000,2081.750000,1933.882813,2595795
2019-05-23,2098.000000,2115.350098,2050.000000,2054.050049,1908.150635,2541294
2019-05-24,2070.000000,2070.000000,2032.250000,2048.000000,1902.530273,2274208
2019-05-27,2054.800049,2068.949951,2040.099976,2055.149902,1909.171997,2329820
2019-05-28,2060.000000,2097.500000,2045.000000,2073.750000,1926.451172,5872979
2019-05-29,2080.000000,2123.699951,2077.100098,2107.550049,1957.850342,3281320
2019-05-30,2123.000000,2156.550049,2114.399902,2146.300049,1993.847900,4971725
2019-05-31,2160.000000,2204.949951,2152.250000,2196.550049,2040.528809,4265370
2019-06-03,2201.000000,2247.649902,2185.649902,2242.300049,2083.029053,3682419
2019-06-04,2224.000000,2224.000000,2175.000000,2183.100098,2044.446167,2408658
2019-06-06,2199.000000,2199.000000,2152.000000,2166.100098,2028.525513,3735467
2019-06-07,2174.000000,2189.800049,2142.100098,2181.750000,2043.181274,2659446
2019-06-10,2196.699951,2235.850098,2185.500000,2231.500000,2089.771729,2080593
2019-06-11,2237.000000,2263.949951,2231.000000,2252.800049,2109.719238,3048937
2019-06-12,2245.000000,2266.899902,2219.000000,2260.899902,2117.304199,2404448
2019-06-13,2264.000000,2285.000000,2243.050049,2254.100098,2110.936523,3320916
2019-06-14,2257.250000,2263.100098,2234.000000,2254.500000,2111.310791,2131408
2019-06-17,2256.000000,2262.000000,2241.449951,2249.199951,2106.347656,1489497
2019-06-18,2244.000000,2260.000000,2231.199951,2250.850098,2107.893555,1877447
2019-06-19,2255.000000,2276.000000,2243.149902,2259.899902,2116.367920,1652817
2019-06-20,2230.000000,2284.000000,2212.000000,2277.949951,2133.271729,2199377
2019-06-21,2285.000000,2292.500000,2242.000000,2249.850098,2106.956299,3871804
2019-06-24,2254.149902,2280.000000,2250.800049,2275.500000,2130.977539,1382424
2019-06-25,2270.000000,2274.449951,2250.500000,2267.800049,2123.766113,1386077
2019-06-26,2265.000000,2266.800049,2250.000000,2254.199951,2111.030273,1762224
2019-06-27,2255.000000,2264.000000,2241.300049,2252.550049,2109.485352,2813464
2019-06-28,2260.000000,2261.949951,2222.500000,2227.199951,2085.745117,2372928
2019-07-01,2235.000000,2255.000000,2206.600098,2239.550049,2097.310791,2769940
2019-07-02,2244.899902,2257.000000,2216.449951,2252.100098,2109.063721,1771746
2019-07-03,2252.199951,2258.800049,2232.000000,2237.649902,2095.531006,1656881
2019-07-04,2234.000000,2252.000000,2230.100098,2242.649902,2100.213135,984140
2019-07-05,2247.000000,2250.000000,2140.000000,2163.100098,2025.716431,4088470
2019-07-08,2149.000000,2188.800049,2132.100098,2175.399902,2037.235107,2788062
2019-07-09,2174.000000,2174.399902,2104.550049,2133.350098,1997.855591,3977224
2019-07-10,2080.000000,2127.850098,2071.300049,2108.199951,1974.302856,6343581
2019-07-11,2128.000000,2129.000000,2086.050049,2102.550049,1969.012085,2400346
2019-07-12,2102.100098,2119.750000,2093.100098,2107.600098,1973.741089,1560725
2019-07-15,2125.000000,2153.600098,2098.000000,2145.699951,2009.421143,2900415
2019-07-16,2126.000000,2132.500000,2100.000000,2106.000000,1976.849609,2735399
2019-07-17,2108.000000,2125.000000,2092.100098,2117.250000,1987.408813,1802969
2019-07-18,2116.199951,2116.199951,2060.000000,2065.949951,1939.255005,3072096
2019-07-19,2077.000000,2097.000000,2062.500000,2076.949951,1949.580811,1953177
2019-07-22,2077.000000,2117.449951,2068.800049,2109.899902,1980.509888,1920167
2019-07-23,2127.899902,2130.000000,2102.399902,2112.449951,1982.903809,3538588
2019-07-24,2110.000000,2120.800049,2076.500000,2096.800049,1968.213379,2413196
2019-07-25,2108.899902,2135.000000,2092.550049,2127.899902,1997.406006,2544464
2019-07-26,2129.800049,2129.800049,2095.000000,2109.050049,1979.712646,1720592
2019-07-29,2110.800049,2142.000000,2103.300049,2130.000000,1999.377441,1647090
2019-07-30,2130.000000,2185.000000,2120.449951,2179.149902,2045.513062,2851672
2019-07-31,2171.750000,2211.699951,2147.149902,2205.699951,2070.435059,3000677
2019-08-01,2200.000000,2217.500000,2166.250000,2180.050049,2046.358032,2375236
2019-08-02,2173.000000,2210.000000,2165.500000,2205.300049,2070.059326,2500816
2019-08-05,2199.899902,2252.250000,2195.600098,2248.600098,2110.703857,3039682
2019-08-06,2232.800049,2251.949951,2211.449951,2214.899902,2079.071289,2885467
2019-08-07,2230.000000,2238.500000,2207.250000,2213.449951,2077.709961,2165362
2019-08-08,2228.899902,2281.000000,2218.899902,2258.100098,2119.621338,2073298
2019-08-09,2260.000000,2267.899902,2241.350098,2246.250000,2108.498291,1744550
2019-08-13,2245.000000,2246.250000,2194.300049,2199.449951,2064.568359,1647281
2019-08-14,2181.100098,2217.850098,2167.399902,2204.399902,2069.214600,1945002
2019-08-16,2241.399902,2241.399902,2143.250000,2165.100098,2032.324829,3755507
2019-08-19,2180.000000,2186.000000,2157.699951,2163.000000,2030.353516,974884
2019-08-20,2172.000000,2205.000000,2166.500000,2186.750000,2052.646729,1843611
2019-08-21,2184.949951,2202.000000,2182.250000,2186.199951,2052.130371,1214408
2019-08-22,2187.000000,2235.649902,2170.000000,2216.000000,2080.103516,2131601
2019-08-23,2214.949951,2259.899902,2213.899902,2247.699951,2109.859131,2826425
2019-08-26,2247.000000,2282.000000,2225.000000,2276.300049,2136.706055,2345475
2019-08-27,2270.000000,2274.850098,2229.000000,2236.500000,2099.346436,3432106
2019-08-28,2240.000000,2252.149902,2216.000000,2239.250000,2101.927246,1294621
2019-08-29,2222.199951,2248.199951,2222.199951,2233.449951,2096.483398,1670652
2019-08-30,2241.000000,2266.000000,2218.000000,2259.600098,2121.029785,2583625
2019-09-03,2270.000000,2296.199951,2236.949951,2251.600098,2113.520264,2545060
2019-09-04,2265.000000,2270.000000,2233.000000,2245.399902,2107.700439,2228092
2019-09-05,2242.199951,2253.649902,2207.300049,2215.300049,2079.446289,2055943
2019-09-06,2216.000000,2233.500000,2192.600098,2197.500000,2062.737549,1890550
2019-09-09,2200.000000,2202.850098,2179.800049,2182.850098,2048.986572,1703945
2019-09-11,2186.000000,2195.000000,2146.550049,2154.000000,2021.905640,2627440
2019-09-12,2155.000000,2165.000000,2120.350098,2133.600098,2002.756592,2118859
2019-09-13,2135.000000,2157.949951,2115.550049,2141.949951,2010.594482,2291174
2019-09-16,2159.949951,2173.399902,2126.399902,2150.000000,2018.150513,2597948
2019-09-17,2154.949951,2156.550049,2105.600098,2122.649902,1992.478271,2796530
2019-09-18,2126.399902,2142.949951,2113.149902,2138.550049,2007.403198,1454663
2019-09-19,2135.000000,2135.800049,2091.000000,2101.949951,1973.047485,1652691
2019-09-20,2104.899902,2129.399902,2057.000000,2065.449951,1938.785889,6941979
2019-09-23,2099.000000,2099.000000,1975.000000,2015.800049,1892.180786,6323401
2019-09-24,2015.000000,2061.000000,2013.000000,2044.699951,1919.308350,4620978
2019-09-25,2065.000000,2092.000000,2060.050049,2088.449951,1960.375122,4002232
2019-09-26,2097.899902,2107.000000,2063.000000,2087.600098,1959.577515,4234281
2019-09-27,2085.000000,2085.199951,2051.399902,2056.149902,1930.056274,2046795
2019-09-30,2061.850098,2104.000000,2060.000000,2099.300049,1970.560181,2620039
2019-10-01,2095.949951,2095.949951,2039.699951,2059.949951,1933.623169,3342877
2019-10-03,2070.000000,2081.149902,2046.150024,2060.250000,1933.904785,2317618
2019-10-04,2060.600098,2087.949951,2054.949951,2079.350098,1951.833618,2163251
2019-10-07,2080.000000,2094.500000,2041.000000,2047.699951,1922.124512,2177916
2019-10-09,2060.000000,2060.000000,2015.500000,2020.099976,1896.216919,2066920
2019-10-10,2028.000000,2039.050049,1997.099976,2004.449951,1881.526733,2881452
2019-10-11,1931.000000,1995.000000,1925.000000,1986.849976,1865.006226,12593069
2019-10-14,1995.000000,2032.750000,1968.000000,2021.000000,1897.061523,3510704
2019-10-15,2032.000000,2047.000000,2022.699951,2037.300049,1912.362183,2261310
2019-10-16,2038.000000,2056.000000,2016.000000,2046.400024,1920.904297,3034082
2019-10-17,2014.000000,2038.000000,1999.300049,2030.949951,1944.407959,3818774
2019-10-18,2037.500000,2063.899902,2025.000000,2057.350098,1969.683105,3087901
2019-10-22,2080.000000,2111.500000,2040.050049,2051.399902,1963.986572,5552505
2019-10-23,2060.000000,2083.850098,2052.500000,2070.100098,1981.889526,2348134
2019-10-24,2084.000000,2099.000000,2061.300049,2082.000000,1993.282349,2798671
2019-10-25,2094.000000,2130.000000,2075.050049,2124.949951,2034.402344,3954245
2019-10-27,2129.000000,2129.000000,2108.800049,2115.699951,2025.546631,224405
2019-10-29,2121.500000,2201.699951,2121.500000,2194.850098,2101.324707,5064173
2019-10-30,2225.000000,2260.000000,2176.850098,2252.800049,2156.804932,5195136
2019-10-31,2250.000000,2284.949951,2237.000000,2269.649902,2172.936768,4879261
2019-11-01,2264.000000,2275.000000,2195.000000,2200.899902,2107.116211,4172620
2019-11-04,2207.000000,2229.199951,2180.899902,2193.949951,2100.462158,2646411
2019-11-05,2197.000000,2211.000000,2169.000000,2201.850098,2108.025635,2693475
2019-11-06,2200.000000,2210.800049,2179.000000,2188.500000,2095.244385,2540719
2019-11-07,2204.500000,2204.500000,2175.199951,2185.350098,2092.229004,1915598
2019-11-08,2189.600098,2189.600098,2124.000000,2129.949951,2039.189209,2788759
2019-11-11,2135.000000,2139.000000,2091.000000,2100.949951,2011.425049,2983768
2019-11-13,2118.000000,2183.800049,2118.000000,2178.600098,2085.766602,3823365
2019-11-14,2187.500000,2200.000000,2146.699951,2196.800049,2103.190186,2995915
2019-11-15,2196.000000,2211.500000,2168.750000,2174.449951,2081.793213,2724180
2019-11-18,2178.399902,2187.750000,2148.750000,2152.600098,2060.874268,1611089
2019-11-19,2153.000000,2154.649902,2105.000000,2108.800049,2018.940552,2975313
2019-11-20,2121.949951,2135.000000,2094.500000,2108.550049,2018.700928,2894129
2019-11-21,2112.000000,2126.600098,2107.399902,2118.100098,2027.845093,2052574
2019-11-22,2097.000000,2107.000000,2060.500000,2071.699951,1983.421631,3742049
2019-11-25,2074.550049,2084.949951,2052.199951,2081.500000,1992.803833,2737010
2019-11-26,2089.850098,2097.899902,2035.050049,2046.650024,1959.439209,6561580
2019-11-27,2052.000000,2071.699951,2046.550049,2054.300049,1966.763306,2907521
2019-11-28,2067.050049,2094.399902,2060.000000,2077.350098,1988.830933,2924429
2019-11-29,2085.000000,2085.000000,2045.800049,2053.250000,1965.757935,2064271
2019-12-02,2060.000000,2067.699951,2016.000000,2021.050049,1934.929810,3809860
2019-12-03,2027.699951,2062.000000,2010.000000,2051.000000,1963.603638,4664774
2019-12-04,2053.000000,2082.000000,2045.500000,2078.500000,1989.931885,3334301
2019-12-05,2083.000000,2126.800049,2068.350098,2121.300049,2030.908203,3902721
2019-12-06,2124.000000,2128.000000,2101.000000,2123.600098,2033.110229,1829461
2019-12-09,2127.949951,2127.949951,2053.500000,2060.449951,1972.651001,2244747
2019-12-10,2060.000000,2060.850098,2003.250000,2012.849976,1927.079346,4520045
2019-12-11,2025.400024,2048.000000,2006.750000,2041.900024,1954.891479,4943024
2019-12-12,2051.100098,2083.649902,1984.000000,2020.900024,1934.786255,7137306
2019-12-13,2023.000000,2077.399902,2007.000000,2071.250000,1982.990967,5711133
2019-12-16,2096.000000,2136.000000,2080.300049,2126.750000,2036.125610,5574177
2019-12-17,2126.500000,2169.000000,2119.000000,2164.949951,2072.698242,6059673
2019-12-18,2174.000000,2203.449951,2153.000000,2167.750000,2075.378662,8251081
2019-12-19,2179.800049,2236.500000,2167.550049,2229.050049,2134.066406,6251505
2019-12-20,2220.000000,2246.699951,2208.250000,2222.899902,2128.178223,5548338
2019-12-23,2210.000000,2241.949951,2210.000000,2231.699951,2136.603760,2247329
2019-12-24,2239.000000,2243.550049,2211.149902,2215.600098,2121.189697,1805896
2019-12-26,2216.399902,2229.000000,2195.199951,2201.949951,2108.121094,1880367
2019-12-27,2208.000000,2226.399902,2176.000000,2198.500000,2104.818359,2720261
2019-12-30,2207.000000,2225.000000,2177.100098,2183.199951,2090.170166,2288830
2019-12-31,2189.000000,2197.000000,2157.449951,2161.699951,2069.586670,1909289
2020-01-01,2168.000000,2183.899902,2154.000000,2167.600098,2075.235596,1354908
2020-01-02,2179.949951,2179.949951,2149.199951,2157.649902,2065.708740,2380752
2020-01-03,2164.000000,2223.000000,2164.000000,2200.649902,2106.877197,4655761
2020-01-06,2205.000000,2225.949951,2187.899902,2200.449951,2106.685303,3023209
2020-01-07,2200.500000,2214.649902,2183.800049,2205.850098,2111.855225,2429317
2020-01-08,2205.000000,2260.000000,2202.050049,2255.250000,2159.150146,5197454
2020-01-09,2248.750000,2251.949951,2210.000000,2214.350098,2119.992920,3734173
2020-01-10,2228.000000,2234.000000,2208.000000,2213.550049,2119.227295,1915807
2020-01-13,2217.850098,2218.949951,2184.699951,2190.350098,2097.016113,2843893
2020-01-14,2195.000000,2229.800049,2195.000000,2206.899902,2112.860107,2948452
2020-01-15,2213.000000,2231.000000,2194.199951,2226.899902,2132.007568,2620681
2020-01-16,2226.949951,2249.000000,2215.000000,2238.800049,2143.401367,3117214
2020-01-17,2240.750000,2253.550049,2213.000000,2219.100098,2124.540527,3281059
2020-01-20,2194.899902,2242.199951,2156.199951,2170.350098,2077.867920,5817599
2020-01-21,2169.949951,2186.550049,2158.050049,2171.050049,2078.538330,1902980
2020-01-22,2181.000000,2210.000000,2173.699951,2206.899902,2112.860107,1773686
2020-01-23,2209.800049,2217.750000,2183.699951,2190.949951,2102.353271,2069866
2020-01-24,2190.949951,2190.949951,2170.000000,2183.399902,2095.109131,1319430
2020-01-27,2189.699951,2193.449951,2165.000000,2169.250000,2081.530518,1549101
2020-01-28,2174.000000,2187.800049,2152.000000,2183.750000,2095.444336,1743024
2020-01-29,2185.000000,2186.949951,2150.000000,2154.600098,2067.473389,2306761
2020-01-30,2160.000000,2165.000000,2125.000000,2137.850098,2051.400635,2098567
2020-01-31,2139.399902,2144.350098,2071.600098,2079.050049,1994.978271,3287223
2020-02-03,2152.000000,2194.699951,2093.199951,2102.500000,2017.479980,4728073
2020-02-04,2129.000000,2136.699951,2086.600098,2107.750000,2022.517578,3509339
2020-02-05,2115.000000,2156.699951,2104.300049,2146.550049,2059.748779,2439322
2020-02-06,2145.000000,2174.199951,2115.500000,2128.350098,2042.285034,2640065
2020-02-07,2139.000000,2151.000000,2119.000000,2136.550049,2050.153320,2083442
2020-02-10,2140.899902,2167.000000,2119.000000,2161.949951,2074.525879,2383032
2020-02-11,2163.000000,2174.800049,2147.600098,2153.399902,2066.321533,1335820
2020-02-12,2151.100098,2185.000000,2150.000000,2170.750000,2082.970459,1620407
2020-02-13,2172.949951,2197.000000,2171.000000,2191.949951,2103.313477,1645948
2020-02-14,2188.000000,2212.000000,2171.000000,2184.199951,2095.875732,1500115
2020-02-17,2196.949951,2217.000000,2190.199951,2203.250000,2114.156250,1774724
2020-02-18,2199.949951,2221.000000,2186.050049,2215.750000,2126.150635,2486223
2020-02-19,2215.750000,2230.000000,2190.500000,2196.350098,2107.534912,1760463
2020-02-20,2204.500000,2214.399902,2151.250000,2156.800049,2069.583984,2317278
2020-02-24,2156.000000,2178.949951,2106.699951,2115.350098,2029.810059,3092877
2020-02-25,2115.500000,2176.649902,2111.000000,2156.149902,2068.960449,2674567
2020-02-26,2154.000000,2163.899902,2112.949951,2123.600098,2037.727051,2686842
2020-02-27,2119.949951,2119.949951,2086.199951,2105.500000,2020.358765,2349001
2020-02-28,2068.000000,2069.500000,1990.000000,2000.150024,1919.269043,4298076
2020-03-02,2035.000000,2053.949951,1985.699951,2001.300049,1920.372559,2667076
2020-03-03,2020.000000,2060.000000,2012.000000,2036.199951,1953.861084,2757585
2020-03-04,2056.000000,2094.449951,2025.000000,2083.199951,1998.960327,3237002
2020-03-05,2085.699951,2147.750000,2084.050049,2125.050049,2039.118164,3937056
2020-03-06,2098.000000,2123.649902,2071.600098,2116.449951,2030.865723,2595027
2020-03-09,2075.000000,2079.899902,1935.000000,1972.349976,1892.592896,4940975
2020-03-11,1933.000000,1987.300049,1920.000000,1953.699951,1874.697266,6796449
2020-03-12,1904.000000,1908.400024,1758.349976,1769.849976,1698.281738,8728786
2020-03-13,1687.900024,1820.000000,1506.050049,1806.300049,1733.257690,8029720
2020-03-16,1755.000000,1842.250000,1675.849976,1696.400024,1627.802002,7844271
2020-03-17,1730.000000,1731.000000,1623.150024,1658.000000,1590.954590,5713248
2020-03-18,1676.800049,1713.550049,1627.750000,1654.400024,1587.499878,7258778
2020-03-19,1559.699951,1685.449951,1546.750000,1636.349976,1581.652222,5135111
2020-03-20,1630.000000,1869.000000,1627.000000,1797.449951,1737.367188,8547498
2020-03-23,1620.000000,1750.000000,1617.750000,1669.699951,1613.887451,7003490
2020-03-24,1653.050049,1770.000000,1632.849976,1703.150024,1646.219482,6350865
2020-03-25,1700.000000,1810.000000,1680.000000,1750.300049,1691.793579,2765520
2020-03-26,1831.599976,1832.050049,1722.550049,1790.949951,1731.084717,4556067
2020-03-27,1820.000000,1850.000000,1750.400024,1824.500000,1763.513184,4331250
2020-03-30,1766.000000,1905.000000,1763.550049,1778.500000,1719.050903,8513547
2020-03-31,1837.400024,1855.000000,1780.000000,1826.099976,1765.059692,3927593
2020-04-01,1825.900024,1834.750000,1702.000000,1708.750000,1651.632446,4941878
2020-04-03,1740.000000,1740.000000,1650.000000,1654.199951,1598.905640,5735369
2020-04-07,1710.000000,1785.849976,1705.000000,1775.199951,1715.861084,5427577
2020-04-08,1760.000000,1806.000000,1701.000000,1705.449951,1648.442749,6285615
2020-04-09,1750.449951,1778.800049,1731.199951,1766.150024,1707.113647,5307397
2020-04-13,1761.000000,1787.000000,1746.000000,1759.250000,1700.444092,2990438
2020-04-15,1785.000000,1812.000000,1727.800049,1735.150024,1677.149902,4761399
2020-04-16,1709.949951,1764.900024,1675.050049,1716.050049,1658.688232,6245533
2020-04-17,1800.000000,1851.949951,1753.000000,1806.199951,1745.824829,9895823
2020-04-20,1830.000000,1830.000000,1802.500000,1818.650024,1757.858887,3244282
2020-04-21,1765.000000,1794.599976,1727.699951,1737.650024,1679.566162,5122541
2020-04-22,1737.650024,1790.000000,1719.150024,1769.500000,1710.351807,3829836
2020-04-23,1780.000000,1900.000000,1760.849976,1878.250000,1815.466553,5934366
2020-04-24,1840.699951,1851.949951,1807.800049,1818.550049,1757.761963,2987102
2020-04-27,1832.300049,1875.000000,1825.000000,1836.599976,1775.208618,3374741
2020-04-28,1865.000000,1868.000000,1832.599976,1859.050049,1796.908203,2678505
2020-04-29,1874.000000,1912.550049,1850.050049,1905.650024,1841.950562,4241510
2020-04-30,1980.000000,2032.000000,1942.199951,2014.449951,1947.113647,5915544
2020-05-04,1966.000000,1966.000000,1913.650024,1930.449951,1865.921631,3729348
2020-05-05,1955.099976,1977.000000,1927.000000,1932.750000,1868.144531,2905528
2020-05-06,1939.800049,1953.699951,1893.599976,1903.599976,1839.969360,3517431
2020-05-07,1910.000000,1934.449951,1883.349976,1891.650024,1828.418701,3166754
2020-05-08,1939.099976,1939.500000,1886.250000,1893.400024,1830.109985,2686530
2020-05-11,1909.000000,1951.400024,1909.000000,1935.300049,1870.609375,2449841
2020-05-12,1933.400024,1956.500000,1910.250000,1949.500000,1884.334961,3256595
2020-05-13,1994.000000,1994.000000,1925.650024,1949.650024,1884.479980,2656665
2020-05-14,1910.000000,1923.099976,1891.099976,1902.349976,1838.760742,2263146
2020-05-15,1916.000000,1917.400024,1865.199951,1892.900024,1829.626831,3173682
2020-05-18,1907.000000,1952.949951,1872.099976,1945.599976,1880.564941,3727694
2020-05-19,1903.000000,1966.449951,1903.000000,1948.650024,1883.513306,3198693
2020-05-20,1950.000000,1962.900024,1931.699951,1953.599976,1888.297852,2778505
2020-05-21,1946.000000,1998.000000,1941.150024,1991.199951,1924.641113,3400908
2020-05-22,1977.099976,2032.000000,1961.250000,2020.349976,1952.816528,3663418
2020-05-26,2015.000000,2024.000000,1925.000000,1943.000000,1878.052124,4575317
2020-05-27,1959.000000,2010.000000,1941.250000,2005.300049,1938.269653,3482160
2020-05-28,1988.500000,2014.000000,1971.300049,2004.300049,1937.303101,3475681
2020-05-29,1982.000000,2002.650024,1962.400024,1972.349976,1906.421021,7237735
2020-06-01,1990.000000,2060.000000,1981.099976,2045.250000,1976.884155,3747773
2020-06-02,2060.199951,2081.000000,2040.050049,2047.150024,1978.720947,2443886
2020-06-03,2051.850098,2063.750000,2020.000000,2046.150024,1983.567749,3699799
2020-06-04,2046.750000,2100.000000,2046.750000,2091.550049,2027.579102,4048593
2020-06-05,2091.600098,2098.000000,2040.300049,2048.250000,1985.603638,3573289
2020-06-08,2078.250000,2095.000000,2062.100098,2071.750000,2008.385010,2957841
2020-06-09,2063.100098,2095.500000,2060.250000,2072.050049,2008.675537,2909439
2020-06-10,2077.050049,2132.000000,2073.500000,2108.750000,2044.252930,5168397
2020-06-11,2100.000000,2105.000000,2061.800049,2067.649902,2004.409790,2269513
2020-06-12,2011.199951,2049.199951,2011.000000,2039.500000,1977.121094,2842642
2020-06-15,2039.099976,2059.000000,2000.949951,2029.900024,1967.814819,2399022
2020-06-16,2065.000000,2073.949951,2031.000000,2045.800049,1983.228760,2146528
2020-06-17,2046.000000,2058.850098,2026.550049,2047.800049,1985.167236,2703527
2020-06-18,2045.000000,2059.199951,2025.199951,2038.099976,1975.763794,1944389
2020-06-19,2042.000000,2090.000000,2032.000000,2044.599976,1982.065186,5681758
2020-06-22,2050.000000,2052.250000,2019.150024,2027.949951,1965.924194,3196138
2020-06-23,2027.000000,2044.000000,2010.000000,2035.300049,1973.049805,4205944
2020-06-24,2034.000000,2064.250000,2031.599976,2042.199951,1979.738525,2560937
2020-06-25,2035.000000,2060.000000,2009.250000,2016.099976,1954.436768,3043931
2020-06-26,2025.000000,2132.000000,2019.949951,2118.850098,2054.044678,6300722
2020-06-29,2108.000000,2127.600098,2091.300049,2101.649902,2037.370117,3076341
2020-06-30,2100.000000,2111.899902,2075.050049,2082.149902,2018.466309,3071725
2020-07-01,2079.699951,2113.949951,2079.500000,2092.050049,2028.063965,2503466
2020-07-02,2102.000000,2165.000000,2098.000000,2157.149902,2091.172607,3758699
2020-07-03,2163.649902,2205.000000,2160.250000,2199.649902,2132.372314,4185208
2020-07-06,2205.000000,2269.899902,2205.000000,2263.199951,2193.979004,5190366
2020-07-07,2275.000000,2302.699951,2232.149902,2269.899902,2200.474365,5630055
2020-07-08,2270.000000,2274.399902,2207.600098,2218.899902,2151.033936,2793358
2020-07-09,2229.000000,2244.500000,2191.050049,2204.350098,2136.929688,3443998
2020-07-10,2205.250000,2249.850098,2176.000000,2222.350098,2154.378662,9610320
2020-07-13,2220.000000,2244.949951,2210.000000,2220.000000,2152.100830,2963503
2020-07-14,2210.000000,2239.000000,2165.000000,2171.949951,2105.519775,2976738
2020-07-15,2185.000000,2260.000000,2181.100098,2233.899902,2165.575195,5569321
2020-07-16,2244.000000,2333.000000,2220.100098,2234.750000,2171.259033,8582118
2020-07-17,2237.000000,2243.899902,2190.050049,2200.750000,2138.225098,4509135
2020-07-20,2201.000000,2226.899902,2190.800049,2207.899902,2145.171875,2952646
2020-07-21,2230.000000,2238.649902,2201.149902,2225.050049,2161.834961,2665286
2020-07-22,2231.000000,2231.000000,2184.199951,2190.949951,2128.703125,2861534
2020-07-23,2190.949951,2190.949951,2163.000000,2171.199951,2109.514648,2265766
2020-07-24,2154.500000,2163.000000,2125.100098,2157.399902,2096.106201,3665100
2020-07-27,2165.000000,2215.000000,2163.500000,2206.800049,2144.103271,4248480
2020-07-28,2215.000000,2320.000000,2215.000000,2309.750000,2244.128418,8092319
2020-07-29,2292.000000,2342.000000,2246.050049,2276.050049,2211.385254,6090431
2020-07-30,2285.899902,2358.000000,2272.250000,2279.500000,2214.737793,7098496
2020-07-31,2303.149902,2334.800049,2257.449951,2281.399902,2216.583740,4723290
2020-08-03,2290.449951,2303.850098,2230.699951,2254.149902,2190.107910,4012337
2020-08-04,2259.949951,2269.649902,2225.050049,2249.699951,2185.784424,2927928
2020-08-05,2260.000000,2300.000000,2253.000000,2259.500000,2195.306152,3800641
2020-08-06,2275.000000,2319.500000,2265.350098,2308.100098,2242.524902,4748047
2020-08-07,2308.000000,2328.000000,2287.000000,2295.350098,2230.137451,3165491
2020-08-10,2318.000000,2325.000000,2276.050049,2282.800049,2217.943848,2929353
2020-08-11,2283.000000,2312.000000,2275.600098,2279.899902,2215.125977,2774423
2020-08-12,2288.350098,2296.399902,2246.550049,2257.350098,2193.216797,3415751
2020-08-13,2273.000000,2300.000000,2250.500000,2254.449951,2190.399414,2695682
2020-08-14,2277.000000,2281.300049,2233.100098,2242.149902,2178.448975,2270405
2020-08-17,2263.000000,2270.000000,2238.250000,2253.399902,2189.378906,2625630
2020-08-18,2262.800049,2289.000000,2248.300049,2269.750000,2205.264648,3493374
2020-08-19,2276.350098,2284.600098,2252.500000,2256.600098,2192.488281,2843005
2020-08-20,2257.000000,2276.550049,2240.050049,2252.850098,2188.844727,2895164
2020-08-21,2260.000000,2271.000000,2241.050049,2248.600098,2184.715332,1975294
2020-08-24,2250.600098,2259.949951,2230.000000,2248.100098,2184.229736,2167966
2020-08-25,2245.000000,2250.000000,2233.550049,2242.649902,2178.934326,1663419
2020-08-26,2242.000000,2259.899902,2216.449951,2253.500000,2189.476074,2618149
2020-08-27,2266.000000,2287.350098,2241.750000,2248.399902,2184.520996,3579393
2020-08-28,2268.399902,2279.949951,2235.100098,2238.550049,2174.950928,2941136
2020-08-31,2240.000000,2276.199951,2228.000000,2257.250000,2193.119629,6018154
2020-09-01,2269.000000,2278.000000,2241.300049,2246.350098,2182.529785,3610908
2020-09-02,2247.000000,2268.750000,2241.649902,2265.149902,2200.795410,2084137
2020-09-03,2268.000000,2324.000000,2268.000000,2299.500000,2234.169434,4654146
2020-09-04,2275.000000,2324.250000,2262.949951,2288.800049,2223.773682,5231303
2020-09-07,2289.000000,2343.500000,2283.350098,2327.050049,2260.936768,4620401
2020-09-08,2335.949951,2390.449951,2327.050049,2348.199951,2281.485840,7453998
2020-09-09,2325.000000,2359.000000,2320.000000,2327.649902,2261.519775,3866535
2020-09-10,2335.000000,2348.500000,2324.300049,2331.149902,2264.920166,2308813
2020-09-11,2330.949951,2383.000000,2330.149902,2374.100098,2306.650391,4145424
2020-09-14,2384.100098,2505.750000,2381.850098,2491.399902,2420.617188,7512131
2020-09-15,2491.399902,2538.000000,2464.600098,2491.399902,2420.617188,7318770
